,Unnamed: 0.1,Unnamed: 0,user_id,business_id,text,date,compliment_count,feeling
424,424,449069,E4BsVQnG5zetbwv2x8QIWg,rZ2Uygsn6vmnUIAaN_DIzQ,"$2 Martinis at lunch (3 limit); $19.84 lunch with crabcakes, and 3 sides, sorbet.",2016-08-12 18:07:48,0,Neutral
425,425,449478,ACUVZ4SiN0gni7dzVDm9EQ,tH10ZuH28GrccqTZ6TTl7A,Adios America... Hello Caribbean!,2011-11-27 19:19:44,0,Neutral
426,426,449724,WeiuZ8SyKXMQEMq70ahcGw,PEoe-xRD9EG-gSbJeEA91w,Have breakfast/brunch at the Ruby Slipper while your on this street.,2018-04-03 19:33:49,0,Neutral
427,427,449807,90zXuxcuzE7wFzVQCTKBlg,jBLv9EVy9mAxbYfxIUq-0g,It's haunted you know. #annriceknows,2017-01-16 23:43:32,1,Neutral
428,428,455693,Yx-hGOItB8WQgIrmEFujuQ,p6H295aQCbDJ80GcpqFvwA,If you blink you'll miss it. A hidden treasure. Love all the CQ but this one has refreshing water or coffee in the lobby throughout the day. Great location and the staff was very visible ensuring their guests comfort.,2012-08-03 17:42:43,0,Positive
429,429,457866,_lYqe1mYPdTebvJcokwdOg,rZ2Uygsn6vmnUIAaN_DIzQ,Trust the recommendations that the waiter give you.   The main dish and the wine were fabulous together.,2013-03-19 03:42:54,0,Positive
430,430,458034,hS9aVUWhnoI4x_GWXgmdCQ,p6H295aQCbDJ80GcpqFvwA,"Annette is the coolest, sweetest front desk manager that I've ever encountered at any hotel.  A definite asset to CQ.",2015-07-30 05:13:37,0,Neutral
431,431,459513,irkvqIaIkTyUkUU_Hr26Sw,sUys3YPdeI40V_1ud0Z88Q,Fund raiser for Tucson Community School,2011-03-13 01:11:10,0,Neutral
432,432,460835,CLYcppWnrKudHyIdqF8Qdw,_E0WPHfJEYmwOUCAj-Jq1A,Worst place to try to get a drink while playing,2016-01-01 01:09:00,0,Negative
433,433,461055,-Vrb0dmE3AxJuJ0dyVY4NA,p6H295aQCbDJ80GcpqFvwA,Love CQ and the concierge remembered me from 6 months ago. Can't beat service like that for $100/night!!!,2012-05-28 00:20:19,0,Positive
434,434,461521,LT5ZuJ5X49uE3hlZ7teJPQ,hXENwSCtd8pdBrnN8XkXyA,"Central heat and AC, no noisy box!!",2011-11-26 16:12:57,0,Neutral
435,435,464960,l3ro_UruNKYzZaUDLgkWyw,I2Yt74AzSQFfyQqgN7PSEg,"Gym is on 3rd floor - not too bad but nothing for body weight workouts. Lap pool is small. Maybe 20-30 feet?

12th floor has direct lounge access. People in there are nice but the evening shift lady is the best!",2013-02-27 03:30:11,0,Positive
436,436,465929,SbpEMWghc9wXo-iv2ESXsg,o9Gru-QFoxGK26FSWRCLXA,tons of cars on the lot at 11am :),2013-04-08 15:38:16,0,Positive
437,437,467131,fRxJlZSF0F3HGdYG8LFdmQ,1aj1hnqPt3rqoB8tVRHLEA,"Bring your own pillow and TP because the hotel Monteleone completely misses the mark there.  Great location, friendly staff and awesome Lobby bar where we actually saw Bill Joel play a quick set.  We would come back but with the pillow and TP..",2013-04-29 20:02:41,0,Positive
438,438,467873,cV-mgaEpAWY7w95fRZi8SQ,DlU5bGy4imZ5JzZYoQkdSg,They did great! Very quick and nice guys!,2017-07-06 20:58:57,0,Positive
439,439,467934,h5NBjXCuZ_MRceCPzt08Bg,oVr68YLI0PMSkEc_SHMkFA,Gorgeous!!,2011-09-17 22:55:20,0,Positive
440,440,468669,3rsZCoTmr8EM7DwtGm_RsQ,bKtYoWxtlHaqP6KN65HWcA,Holy crap.  The ventilation here SUCKS.,2013-11-23 22:35:11,0,Negative
441,441,469005,78Exsc29lFu5QI3mQ0xNPg,tH10ZuH28GrccqTZ6TTl7A,Paradise: Grand Cayman and Cozumel bound. See ya Saturday Tampa Bay!,2012-04-30 16:57:03,0,Positive
442,442,469588,Bg5ymJ7uRLdn1hza31DBvQ,1aj1hnqPt3rqoB8tVRHLEA,"N.O. on business. Clean, smooth, professional, high rent. Check out the rooftop pool and the in-house health club. Weights, cardio, swimming, Ketel One martinis poolside. Convenient to all.",2012-05-20 22:34:42,0,Positive
443,443,471249,KbGQTCms-kw-7q38jmtJVQ,nhIffYn3kMRlHeClz0az1g,Hellooooo Santa Barbara!,2012-02-25 19:37:21,0,Neutral
444,444,471487,yXFeEY5V93QahmSzGE8nkQ,nyRBU9cCccVHil2qUZfAOg,"It's off Hwy 4 & MLK Blvd (exit 5), very easy to find.",2011-02-18 14:48:50,0,Positive
445,445,474093,jqBgWZfvrKHqA_Y94tpSOg,tH10ZuH28GrccqTZ6TTl7A,Back!,2012-09-16 13:25:02,0,Neutral
446,446,474296,zb7VvE0zy9Ph3Bj_G2oc9Q,UjOq8dBVNv9weHrVDqm3kQ,"Great location and great view ! :) close to everything , lovin this place.",2013-01-05 22:08:22,0,Positive
447,447,474889,-dzsfhynnKUIXo_RK7QvBg,yi9udL5fcmBjwcBcygv51Q,They close at 8! Boo.,2011-12-21 02:05:17,0,Neutral
448,448,475245,aGlT82NPk5QsoH63bMCKBA,UjOq8dBVNv9weHrVDqm3kQ,Good place! Patrick D approved!,2015-11-07 19:42:05,0,Positive
449,449,475292,Lp6mH8sxtrIElaHX-wzQEw,yi9udL5fcmBjwcBcygv51Q,Bathrooms are cleverly hidden from public on the third floor.,2011-03-29 20:14:58,0,Negative
450,450,476211,p82Oi8n25KffU7SV5yyYzQ,vwDMPGnE9eVQni4zQ-P4-A,They have the stretched SUV's,2013-03-30 05:26:26,0,Negative
451,451,478042,5kJJ-rrOA8awoub5RYkOFw,k1EL0UvRYao_La9zdeUfJw,Why can't hotels have good housekeepers and comfortable pillows?,2017-09-08 18:20:07,0,Positive
452,452,478256,wNEJDkUOaA2zHRNXQvXhDw,Mrd6WoEcDpZVkmozj5DB4w,Stay elsewhere.,2014-01-31 05:40:59,0,Neutral
453,453,478516,lvthTfCQGD0qaEk6jCdRdQ,ruXD0lB3rq4FMvnQL7iqLw,They have a touch tank.,2021-02-15 15:18:45,0,Neutral
454,454,478794,bXmJD9Xcr8H1wgIkjC1Blw,hXENwSCtd8pdBrnN8XkXyA,Musta been a cool hotel in the '70's,2011-07-01 20:30:43,1,Positive
455,455,478847,VZDdJXseXVMRIeYiDmdZWA,QGTvT3wucl1UKZgxTRGStQ,Love this all suite hotel.,2013-10-20 04:58:55,0,Positive
456,456,478972,4WLBYT9wHBcK-nQxiNvn8Q,PXmjnpt34IsHQQiC5diLTQ,The company puts me up in a nice hotel!!!,2012-07-18 00:10:11,0,Positive
457,457,479367,lGY6qMFJ1ohdbcTRG6VHnA,2dPiEMXII3wF4uNCeWDEpg,Sign up for a free crowne plaza membership and get upgraded. I reserved a single room and got the larger room when I checked in!,2013-11-24 13:51:23,0,Positive
458,458,480331,YFV37BezzotlDOZGiAJbbg,rabf02tlGDa8DcsYKal_kA,"Enjoy skating, but then walk towards Spruce harbor street park where they have food trucks and many more activities.",2017-06-15 17:28:56,0,Positive
459,459,483078,bXmJD9Xcr8H1wgIkjC1Blw,hXENwSCtd8pdBrnN8XkXyA,Damn brats everywhere. Barely got any sleep!,2011-07-03 15:36:53,0,Positive
460,460,485311,CcH7knoRvWWUnPSb45XW9g,UjOq8dBVNv9weHrVDqm3kQ,My fav lil place in SB :),2011-12-09 21:20:13,0,Positive
461,461,485316,6K1JI4-28LRAoFQdttxZGw,kLnOdN3_HuF1iXjtkb79aw,"Rooms & Floors have paper thin walls, I have not yet stayed in any room where I've had a good night sleep without being awoken by hallway noise or fat person walking in the room above me or opening/closing the dresser drawers a billion times. Have to keep my AC running and/or the bathroom fan on to drown out the outside noise. Forget about keeping the Courtyard noise from your room as everything echoes right through the super thin glassed poorly insulated windows.",2015-06-25 04:53:32,0,Positive
462,462,485443,rmTfcjINs5BcqTf3I7FZWQ,yICkcFt6NJGHqTXs24esKg,Great family hotel.,2019-05-08 21:38:36,0,Positive
463,463,485837,ZicwFlkfeQKgQcdHdicBCw,I2Yt74AzSQFfyQqgN7PSEg,Read the most recent reviews. I'm pretty picky and the older reviews don't correlate with the property as of now (12/30/18),2018-12-31 02:59:37,0,Positive
464,464,486580,X6aeIqMaQwHmpqeusdnlQg,M3G7USDHXk--ZycO1Zjs1w,Great steak!! So glad to have them in the Southshore Area!,2019-01-05 23:30:50,0,Positive
465,465,488221,pAL9RXb6dH35qspCB2j7bw,PEoe-xRD9EG-gSbJeEA91w,"Love this strip! Artists, hippies, hipsters, retro/vintage lovers unite!",2016-11-12 23:36:46,0,Positive
466,466,488399,Yx-hGOItB8WQgIrmEFujuQ,ATzv3wgKWAz94WM1K79EUQ,No longer a Doubletree. But the amenities are the same. They still give you a cookie but it's different.,2011-12-04 05:07:12,0,Neutral
467,467,491653,4RdERT50cYGWM8t52ul4nw,DlU5bGy4imZ5JzZYoQkdSg,Guys showed up on time with a great attitude! So helpful!,2017-01-28 18:34:07,0,Positive
468,468,492764,ndL1HpL8aW3zCW7Ied8how,yICkcFt6NJGHqTXs24esKg,Everything is old and done as cheap as possible. Not worth the rate they charge. $100 a night would be fair.,2010-07-03 21:56:35,0,Positive
469,469,493000,eodLg-yycbuXUGMGy4P9Ug,_E0WPHfJEYmwOUCAj-Jq1A,Not a whole lot of video poker bar seats. Blah.,2017-09-04 20:22:49,0,Negative
470,470,493731,Mr_21UKRhQcNuga_L_WKuA,-jlQofD5Qu3F4gpNHLsrOw,Fun and memorable experience. Loved every bit of it. Scary yet fun!,2013-06-16 22:05:38,0,Positive
471,471,495652,qIJGy4K8Mh8WgWWwFuOctA,PEoe-xRD9EG-gSbJeEA91w,"Nice neighborhood, cute shops...",2018-05-15 18:12:41,0,Positive
472,472,496358,Hs9xKsfZNNiSl5ojhAN5vw,1aj1hnqPt3rqoB8tVRHLEA,There is a $75 per night incidental charge that they return after u depart. Can be pretty steep depending how long u stay. Wish I had known that before hand...,2018-09-21 17:51:30,0,Positive
473,473,496562,TswLxQci_nCskACEYXO1kg,VO368SHTB5QnlLocvU1LEQ,Great airport parking. Valet service will have the car ready for you and warmed up. Service is always great. Just allow about 10-15 minutes to make the journey from the lot to the airport.,2012-07-14 03:56:42,0,Positive
474,474,497588,CcH7knoRvWWUnPSb45XW9g,UjOq8dBVNv9weHrVDqm3kQ,"One of my fav places :) I always get this hotel from priceline tho, for cheap!",2010-07-20 00:53:28,0,Positive
475,475,498516,8kQnJFSUBoFEp_RGwdXFww,UjOq8dBVNv9weHrVDqm3kQ,Make sure to take advantage of the free bikes and the free wine in the lobby. Take your wine to the fire pits and enjoy the ocean views!,2018-05-30 03:28:05,0,Positive
476,476,498561,-fcNMM-akjAr2Qg9EKFbGw,_E0WPHfJEYmwOUCAj-Jq1A,They don't keep u safe and don't care. All about the image but thief image SUCKS. When something happenS to you and u say check the Cameras they all the sudden don't work. This happen to me June 1st 2018.,2018-06-02 08:30:01,0,Positive
477,477,500710,nYFDkN1LRKyzXphxYoQboQ,fGUNmpB-Z3Tx51DM93eaBQ,Dont go here if you want a good nights rest. Way too loud,2018-10-16 06:55:10,0,Positive
478,478,501670,8NcHZ3G8rnmLKH2H0VAArQ,DlU5bGy4imZ5JzZYoQkdSg,"Do not use this company, especially if the manager Lindsay is working there, she is rude, racist, disrespectful and belligerent. I can assure you that if anything goes wrong with your move that she will make it worse. Until the company removes her as employee there are much better companies with better management to adhere to.",2018-03-06 16:32:43,0,Negative
479,479,502334,UQwR3Q9wc2h1W9loe6JF6g,GN-WDmkkun7ItJxhuSsXDQ,Great stay! Keep it up,2019-07-09 06:01:36,0,Positive
480,480,502481,LCZSBQCIss8Aw3AXcdFSow,UjOq8dBVNv9weHrVDqm3kQ,Complimentary wine tasting from 4 to 6. PS: Ask about the private room top patio ;-),2019-03-01 00:10:53,0,Positive
481,481,503332,aD5nf2dGSlZ_brgOzaB1ng,jxbhi7rEQIjh4uSRunZQVA,Very nice clean hotel. Very friendly staff!,2018-08-04 16:40:43,0,Positive
482,482,503530,aE7NBRMW3k3Voi0Kb8U5Fg,PXmjnpt34IsHQQiC5diLTQ,Great M Club/concierge staff and gourmet food served. Very clean property!,2019-07-09 19:09:36,0,Positive
483,483,504783,IuUCenezdTvopUmv8Er2tw,PXmjnpt34IsHQQiC5diLTQ,"Great hotel! Nice rooms with great showers...good restaurant, coffee bar, etc...",2012-02-23 04:02:57,0,Positive
484,484,505019,KJ0CAlvySuVJVxOiaOiijw,1aj1hnqPt3rqoB8tVRHLEA,Saracek you only need one! Believe me!,2013-08-09 04:44:28,0,Neutral
485,485,505893,tgeFUChlh7v8bZFVl2-hjQ,_E0WPHfJEYmwOUCAj-Jq1A,"They won't give comps often, parking lot is full many times.",2021-07-02 22:30:30,0,Positive
486,486,506078,D03upeuF2ujZrkOGvG9S9g,1aj1hnqPt3rqoB8tVRHLEA,Close to bourbon street and central business district .. yet rooms are very quiet,2018-02-22 03:13:27,0,Neutral
487,487,506641,Nq3wNYMwzJjs-bwtDYHSUg,jxbhi7rEQIjh4uSRunZQVA,"Nice hotel, worst elevators I've ever experienced.",2015-04-10 21:20:10,0,Positive
488,488,506771,Ca0s3TTY7bRJYT7uaTEvCg,hmO76DoSlxEUPJ2NN3K9aw,"EARLY A.M. FLIERS BEWARE! Pandemic service is uncertain, at best. As late as 5 Sep 2020, the website allows scheduling reservations for early flights, but NO ONE IS THERE when you arrive. The gates were open and the entry lanes strewn with empty cars presumed dumped from the last run of the previous night.",2020-09-06 00:01:33,0,Positive
489,489,506790,5o0fpa-EmZZUiYqfZNmXKg,yICkcFt6NJGHqTXs24esKg,"Stayed there for three days and two nights. Really liked it. Clean room, a little sandy. The rooms have tile floors to avoid that accumulation of sand in the carpet, smart. We ate the breakfast buffet , delicious . The pool is a little small for the size of the hotel but the stretch of beach is really nice. If you have the rooms that are not ocean view be ready to have the sun shining in your face come morning time. The other two restaurants looked good. Overall had a good experience.",2014-08-19 23:29:08,0,Positive
490,490,507034,dXCcQD7RyStWmmG-8hkiPA,1aj1hnqPt3rqoB8tVRHLEA,Cool carrousel bar!,2015-12-15 22:39:31,0,Positive
491,491,507192,5K0fBWj5bek3vGU3Svf61Q,1aj1hnqPt3rqoB8tVRHLEA,"The carousel bar is absolutely worth stopping in to see! It's painted/crafted beautifully.  No live jazz music on Mondays and Tuesdays, bummer.",2016-04-28 23:23:24,0,Positive
492,492,508057,LIqqPHWqpcWjjBv7P3kUnQ,bz0MIlLjDMsnlGdeD5Ohcg,Horrible please don't go there,2019-02-15 22:42:48,0,Negative
493,493,510409,t2MBvqhOQV3ug8iUFfivCw,hXENwSCtd8pdBrnN8XkXyA,Amazing gym! Laundry room and executive lounge top floors,2018-05-06 23:10:07,0,Positive
494,494,511151,eodLg-yycbuXUGMGy4P9Ug,_E0WPHfJEYmwOUCAj-Jq1A,Only in Reno can you escape the casino for a torrential downpour in the parking lot. 100 degree day turned instantly cooler....and I was enjoying it before the tweak started screaming about its sun roof smh,2018-07-15 05:27:23,0,Positive
495,495,511513,B7laWmiMZHgsxiHk2U9H9A,uQWhejZCTCeJheRXOAU8ig,Bring some Gatorade.,2021-06-17 22:07:34,0,Neutral
496,496,512136,Cwhly6PJGXu_5mvwVxzWkg,5RE9RlThDCY_SoGSJZRE2w,Takes a long time to get your car. They have the nerve to charge you for an extras day if you arrive 20 minutes early then make you wait an hour for your car! I swear this charge better fall off!,2021-03-30 18:05:04,0,Positive
497,497,512172,abQr5qZvEF2cw8veGoHAkw,yICkcFt6NJGHqTXs24esKg,"Staff was friendly and that is the only good thing about this place. WiFi didn't work, the room was very sandy and falling apart such as towel rack,  ceiling fan, static t.v...etc. For what we paid to stay here it was a huge disappointment. Go somewhere else!",2014-03-25 23:01:00,0,Positive
498,498,512534,kQfKtQnvJXTzfkAKnX__Cg,AGtZA_0tR0erViKGTCGtQg,Its pretty cheap and the kids have fun!,2014-09-06 23:39:37,0,Positive
499,499,516800,-xcd5KuPdVkfezCf5vTzng,o9Gru-QFoxGK26FSWRCLXA,Great experience in Philly.  Bus came quickly.  Bus driver super nice.,2016-06-28 13:17:39,0,Positive
500,500,517330,t2MBvqhOQV3ug8iUFfivCw,hXENwSCtd8pdBrnN8XkXyA,Shuttle runs slow. Leave early,2018-11-05 06:39:50,0,Negative
501,501,517589,w7dWeK2SKc4AJH00pgm8qw,gCmyE-atK7PLFsRDWa-iOA,They are very responsive to answering questions about their tours.,2021-10-16 13:37:06,0,Positive
502,502,518317,u9kPU0-GJU3hVxb1quTT6g,I2Yt74AzSQFfyQqgN7PSEg,Great hotel and close to mall. Clean and comfortable,2019-12-17 20:11:36,0,Positive
503,503,519007,-9yXLWqtDOeH9hXy-PynVA,-b9qWgjFgcFt6CE9LXuByw,These apartments are basically a fancier crack hotel. The office woman are horrible and involved in this activity as well. It's not a safe place to live!!!!,2013-05-22 19:32:36,0,Negative
504,504,519426,QlI3HpqYTb1Za3mibVzvQA,tH10ZuH28GrccqTZ6TTl7A,NoNo is the best Cruise Director ever!,2019-01-31 00:35:18,0,Positive
505,505,521373,TpM7pT0AkDk772YuJ6_S_Q,su6eqhafkXNxBDHDAH5_SQ,Pool is $10/day or you can buy a season for family of 4 for $370. Not bad at all. There is also a beer garden/bar & restaurant. Cool place and cheap in relation to other places in the area.,2021-06-17 17:47:54,0,Positive
506,506,522277,xJ_iRgtx2w5UWzdoOwr3pA,ZL0Iyn8hlTHDz70-IPFBAQ,Staff is rude. No control over loud and obnoxious patrons.,2019-05-23 02:17:53,0,Negative
507,507,523033,6K1JI4-28LRAoFQdttxZGw,kLnOdN3_HuF1iXjtkb79aw,"Horrible General Manager, Andrea Cox, who doesn't even have the professionalism to return a phone call.  Very Poor WiFi connection & very poor appreciation of corporate guests & horrible public relations.",2015-06-25 04:24:37,0,Negative
508,508,527343,a01LsCP-IlWKCZ3P1VSy9w,skWRxQU2LwbYQK0Dl_FqYw,"Nice design, did a great job on the remodel. Unfortunately, customer service is sorely lacking.",2013-06-25 04:57:18,0,Positive
509,509,528353,kCRowhZys4cDFLwXLvcSTg,fqC3Iu46oXYuN-YVpMUg_w,"Favorite hotel in St. Louis!  Very clean rooms, friendly staff!",2012-12-18 12:42:34,0,Positive
510,510,529385,Yx-hGOItB8WQgIrmEFujuQ,p6H295aQCbDJ80GcpqFvwA,Give yourself extra time for busy elevators.,2013-05-14 15:31:41,0,Positive
511,511,530333,s3nnI4VLMNI1M7_zk0n6kA,UjOq8dBVNv9weHrVDqm3kQ,"The staff at this hotel are very accommodating and strive hard to make your stay pleasant. Eileen( Ilene) sp? at the front desk is a huge asset to them. She went out of her way to find the right room for us after we were unhappy with our first. She made this hotel worth trying out again, whereas I wouldn't otherwise. Thank you Eileen!",2016-04-04 23:42:37,0,Positive
512,512,530481,Qqwa4iHQX-OZfKy4S8R-aA,tH10ZuH28GrccqTZ6TTl7A,Don't expect delicious food.  It's average cafeteria food. I ate fruit loops for 4 days!  Just keep drinking!,2014-05-01 21:31:27,1,Positive
513,513,530503,78Exsc29lFu5QI3mQ0xNPg,tH10ZuH28GrccqTZ6TTl7A,Cozumel's BEAUTIFUL! Grand Cayman's still blah... the people are rude like Americans.,2012-05-05 12:18:29,0,Positive
514,514,535402,gLRun1GkPqE5ANEdSz4BZw,_E0WPHfJEYmwOUCAj-Jq1A,"Locals casino. Best steakhouse, big portions at Pancho & Willie's (Mexican food) & cheapest table games minimums ($1 Craps & roulette, $2 blackjack)",2018-08-21 09:21:48,0,Positive
515,515,537158,G6iPJLyRP-t2sjncGppnQQ,o9Gru-QFoxGK26FSWRCLXA,"The rental car facility is very close to the airport: you can walk to the terminal if you do not have many bags, otherwise take the bus",2015-03-13 17:11:14,0,Positive
516,516,538370,eodLg-yycbuXUGMGy4P9Ug,_E0WPHfJEYmwOUCAj-Jq1A,Some of the most fun I've ever had. Also the weakest drink I've ever had was in here. Lollllll,2021-07-11 06:19:54,0,Positive
517,517,542755,tgeFUChlh7v8bZFVl2-hjQ,_E0WPHfJEYmwOUCAj-Jq1A,"They won't give any comps, parking lot is full most times.",2021-08-29 17:09:13,0,Positive
518,518,543879,oHjUPJHEOGJsrPqu3B_MnA,-jlQofD5Qu3F4gpNHLsrOw,Gaiten Howard was an amazing pilot ‍! She gave us a fun evening 30 minute tour for my birthday with champagne  and chocolates ! Best birthday  ever thanks to my lovely boyfriend!,2019-07-02 04:53:22,0,Positive
519,519,546121,GB1wNOUbzMkI4kwoh2DtAQ,1aj1hnqPt3rqoB8tVRHLEA,They have the famous carousel bar and it spins while you drink.,2017-03-11 01:27:08,0,Positive
520,520,549253,eOSQo09rvPyJTObShzbPdg,8rhUPc37gyqqeCnmRbZx-Q,Good price. Nice shower. Small and old tv. And old a/c unit.,2014-09-27 16:30:28,0,Positive
521,521,549894,iaom8d-RSE9UmsR2XTyyFg,-jXAkQIdZWq6i1Wwv8z1UQ,Not bad - good value & clean. We've stayed here a few times,2016-01-01 02:27:55,0,Positive
522,522,551982,tFTU5yWOCQLqJMs2YhAaFQ,skWRxQU2LwbYQK0Dl_FqYw,Close to campus.,2014-03-15 23:16:28,0,Neutral
523,523,552005,y9lp8b1AQiFYiNzMM7lptA,ap-SkQRLsBQBsvAlAhK5uA,"Clean rooms, a little outdated, good breakfast and good customer service!",2017-03-09 16:22:34,0,Positive
524,524,552944,F4D-78SrDMD_SC-e6pZzOQ,6RmCKos_1EmLtg4oQXR9hw,"Stay here during spring break to get away from the noise and enjoy a great rate. In down town, it is not far from the beach at all.",2017-03-26 02:55:20,0,Positive
525,525,559505,Wy5afmF49EvEdPFyQc1nwg,k1EL0UvRYao_La9zdeUfJw,Go elsewhere.,2013-11-06 05:47:09,1,Neutral
526,526,560959,YH02l4npfEnTEmP7zVVYhA,Vrr4gTUhWJqsXpa5gwFCJw,Used this company for my trip to the airport. Prompt and professional service.,2017-10-03 21:38:54,0,Positive
527,527,561203,ky07rrRA6nHL3vNvyKSZYw,UjOq8dBVNv9weHrVDqm3kQ,Parking is $15/day at this hotel but you can find parking on Bath street or park on the main streets after 6pm!,2012-04-19 15:56:30,0,Positive
528,528,562239,Pz7ePZ6iVkEXYULL1YDBtw,yi9udL5fcmBjwcBcygv51Q,Work,2010-11-26 22:16:17,0,Neutral
529,529,562923,Pz7ePZ6iVkEXYULL1YDBtw,yi9udL5fcmBjwcBcygv51Q,"If anyone is looking for the restroom, it's on the 3rd floor.",2011-02-19 23:50:37,0,Neutral
530,530,563073,DZSZ22l6zS2TGB6tIPVuKg,k1EL0UvRYao_La9zdeUfJw,"Nice comfortable clean room,  but room service and hotrl store close too early (i got snacks at a gas station next door); both times I left the hotel the shuttle drivers blocked the entire driveway unnecessarily, making me wait. Desk clerk was helpful as to where to go downtown to eat.  Overall not too bad.",2015-02-15 20:02:18,0,Positive
531,531,567008,2VOq1i2KHpVV5GLUAYfqSg,2o4GOsWEmcdwjgqnEw0w9A,Nice drive to the top. Very limited phone service. Check In is very limited due to no WiFi,2015-07-12 00:16:35,0,Positive
532,532,569064,iwwJT1g2qn_3xoxUS3rLNw,bKtYoWxtlHaqP6KN65HWcA,Post hockey beers,2013-03-23 04:55:54,0,Neutral
533,533,569530,5jzzZzlSn7zTlwuvart07g,Mb967pEMu4d1iimJhkdtWg,Beautiful lights for Christmas. Bring some money to donate and for the laser light show! There is also a kids area.,2013-12-20 13:12:25,0,Positive
534,534,569933,94B0wXSGv8KHR9WzLlmbEQ,oVr68YLI0PMSkEc_SHMkFA,Well I do work here so...,2011-08-25 21:15:44,0,Neutral
535,535,570535,GHrQOohHwBIHG8dSnIb_0A,QBiNLoutKIgS6lzGks-50A,"Friendly staff, updated rooms, fantastic beach walk out!",2013-09-23 21:13:44,0,Positive
536,536,570972,Xp7M5WnD6QTEANd3uMDuvA,tH10ZuH28GrccqTZ6TTl7A,Yippee!,2011-12-11 21:21:29,0,Neutral
537,537,571914,_ybknlgSmFSTSEq3RqBXiA,fGUNmpB-Z3Tx51DM93eaBQ,"If you stay in hotel, you can climb at base camp for $5. Awesome deal",2014-07-25 19:35:37,0,Positive
538,538,573137,94B0wXSGv8KHR9WzLlmbEQ,oVr68YLI0PMSkEc_SHMkFA,Chrissy is the best!,2011-08-13 01:32:39,0,Positive
539,539,573599,tEaUeL3QlgvyzfziQAzKQA,DlU5bGy4imZ5JzZYoQkdSg,AJ & Shaun are AWESOME!! Thanks guys!!!!!!!!!!!!!!,2017-03-22 17:09:06,0,Positive
540,540,575560,6xQ1RAnTEXh0oGD074kKGw,oVr68YLI0PMSkEc_SHMkFA,Lots of crazy dancing going on. Perfect people watching o_O,2010-08-01 03:39:59,0,Positive
541,541,576531,w0HwUgalL2qwbgQQEqg8dQ,PXmjnpt34IsHQQiC5diLTQ,Great place to get hit on by out of town married men haha,2013-11-20 13:56:39,0,Positive
542,542,576627,gqRXyIYJUrj-uRFUjIbAeQ,O5Qm_-zDQko0UVXH5Noejg,"This company is ridiculous. Always are getting the wrong address, waited 45 minutes!  This has happened more than once.  I will never use again.",2013-02-09 06:26:30,0,Negative
543,543,577398,ZUw2pkNBmIrdIC6Srkj7qw,OzOZLMWKF4h9bVq4ZrpIvA,Great place to stay! Clean rooms and friendly staff!!,2015-07-14 15:05:34,0,Positive
544,544,579786,EJKIRjQTTJXe2_v0Tq30Rg,nhIffYn3kMRlHeClz0az1g,"Almost home, finally off the bus and onto the train.",2012-08-06 20:55:21,0,Neutral
545,545,580376,Pz7ePZ6iVkEXYULL1YDBtw,yi9udL5fcmBjwcBcygv51Q,Stuck in the garage exit loop! Damn Bayou Classic crowd!,2010-11-28 01:25:52,0,Positive
546,546,580477,gU5rwPRxrkRSvVQrVr6s-Q,1aj1hnqPt3rqoB8tVRHLEA,Home and good people.,2016-09-13 01:03:47,0,Positive
547,547,581337,oUgY4Xes9Jy-kl-xOweSfg,skWRxQU2LwbYQK0Dl_FqYw,"Nice place to come and just hang out!  Very clean hotel,  nice place for an adult beverage.  Close to U of A!  Walking distance!",2013-04-06 02:10:07,0,Positive
548,548,581738,53BHgjQhrBhu1ibBIbTRNw,1aj1hnqPt3rqoB8tVRHLEA,Great circular bar!,2014-02-28 22:08:22,0,Positive
549,549,582009,nvQp38a-VI7gd5cH6OTqRg,ATzv3wgKWAz94WM1K79EUQ,I find it really hard to believe there isn't one available room 2 hours prior to check-in.,2010-10-01 19:32:09,0,Positive
550,550,582637,_3sotDWtZQG_4U8GagI53g,jBLv9EVy9mAxbYfxIUq-0g,"Beautiful hotel with valet parking, on site restaurant and bar. But the bar closes at midnight... Not that you'd have trouble finding another bar ;)",2014-08-02 14:20:11,0,Positive
551,551,584567,0crYMUZctDUjN5PTI-EMug,1aj1hnqPt3rqoB8tVRHLEA,VERY festive during the Christmas holidays.,2018-02-19 00:40:42,0,Positive
552,552,589806,cNRSEHgoLC-8tX996Q4AOw,fla7uhSa82DyFTMxiO53ng,Best location for french quarter chaos,2013-06-30 15:05:33,0,Positive
553,553,590823,m0kjqcMuGuBthvF6JXN49w,2o4GOsWEmcdwjgqnEw0w9A,Beautiful view! Loved it,2017-09-01 21:53:19,0,Positive
554,554,591194,W71BAl7i5dG3V_-kOpwacw,p6H295aQCbDJ80GcpqFvwA,"Dirty, overpriced, stayed for 3 nights and the bedsheet they changed was dirty SMH.",2017-05-10 00:33:40,0,Negative
555,555,591463,1x8IWDZdIE35nZaM_tfwqA,o9Gru-QFoxGK26FSWRCLXA,"Check you car, they regularly smell like smoke. If you have a late arrival (i.e. after 10pm) expect a long delay to get your car.",2011-10-23 20:05:32,0,Negative
556,556,593683,ybWp7BT6L3SwEfLg8NM77Q,sMONhdaJjNGy97fypPcGxw,Hanging out ...,2011-09-28 00:00:27,0,Neutral
